date,state,sex,ethnicity,age,population
2020-01-01,Negeri Sembilan,male,chinese,85+,0.6
2020-01-01,Negeri Sembilan,female,chinese,overall_age,105.9
2020-01-01,Negeri Sembilan,female,chinese,0-4,6.3
2020-01-01,Negeri Sembilan,female,chinese,5-9,9.7
2020-01-01,Negeri Sembilan,female,chinese,10-14,12.6
2020-01-01,Negeri Sembilan,female,chinese,15-19,10.4
2020-01-01,Negeri Sembilan,female,chinese,20-24,5.9
2020-01-01,Negeri Sembilan,female,chinese,25-29,6.2
2020-01-01,Negeri Sembilan,female,chinese,30-34,7.1
2020-01-01,Negeri Sembilan,female,chinese,35-39,7.8
2020-01-01,Negeri Sembilan,female,chinese,40-44,9.2
2020-01-01,Negeri Sembilan,female,chinese,45-49,7.0
2020-01-01,Negeri Sembilan,female,chinese,50-54,5.8
2020-01-01,Negeri Sembilan,female,chinese,55-59,5.9
2020-01-01,Negeri Sembilan,female,chinese,60-64,4.5
2020-01-01,Negeri Sembilan,female,chinese,65-69,2.5
2020-01-01,Negeri Sembilan,female,chinese,70-74,2.4
2020-01-01,Negeri Sembilan,female,chinese,75-79,1.3
2020-01-01,Negeri Sembilan,female,chinese,80-84,0.9
2020-01-01,Negeri Sembilan,female,chinese,85+,0.5
2020-01-01,Perak,overall_sex,chinese,overall_age,643.6
2020-01-01,Perak,overall_sex,chinese,0-4,33.6
2020-01-01,Perak,overall_sex,chinese,5-9,45.5
2020-01-01,Perak,overall_sex,chinese,10-14,45.7
2020-01-01,Perak,overall_sex,chinese,15-19,52.9
2020-01-01,Perak,overall_sex,chinese,20-24,43.0
2020-01-01,Perak,overall_sex,chinese,25-29,32.3
2020-01-01,Perak,overall_sex,chinese,30-34,33.7
2020-01-01,Perak,overall_sex,chinese,35-39,40.6
2020-01-01,Perak,overall_sex,chinese,40-44,43.0
2020-01-01,Perak,overall_sex,chinese,45-49,41.4
2020-01-01,Perak,overall_sex,chinese,50-54,41.8
2020-01-01,Perak,overall_sex,chinese,55-59,48.2
2020-01-01,Perak,overall_sex,chinese,60-64,40.4
2020-01-01,Perak,overall_sex,chinese,65-69,36.4
2020-01-01,Perak,overall_sex,chinese,70-74,29.0
2020-01-01,Perak,overall_sex,chinese,75-79,17.5
2020-01-01,Perak,overall_sex,chinese,80-84,11.7
2020-01-01,Perak,overall_sex,chinese,85+,6.9
2020-01-01,Perak,male,chinese,overall_age,326.5
2020-01-01,Perak,male,chinese,0-4,17.1
2020-01-01,Perak,male,chinese,5-9,24.2
2020-01-01,Perak,male,chinese,10-14,24.6
2020-01-01,Perak,male,chinese,15-19,28.2
2020-01-01,Perak,male,chinese,20-24,22.0
2020-01-01,Perak,male,chinese,25-29,16.4
2020-01-01,Perak,male,chinese,30-34,16.7
2020-01-01,Perak,male,chinese,35-39,20.7
2020-01-01,Perak,male,chinese,40-44,22.1
2020-01-01,Perak,male,chinese,45-49,20.5
2020-01-01,Perak,male,chinese,50-54,20.9
2020-01-01,Perak,male,chinese,55-59,24.2
2020-01-01,Perak,male,chinese,60-64,20.0
2020-01-01,Perak,male,chinese,65-69,18.1
2020-01-01,Perak,male,chinese,70-74,14.3
2020-01-01,Perak,male,chinese,75-79,8.5
2020-01-01,Perak,male,chinese,80-84,5.3
2020-01-01,Perak,male,chinese,85+,2.6
2020-01-01,Perak,female,chinese,overall_age,317.1
2020-01-01,Perak,female,chinese,0-4,16.5
2020-01-01,Perak,female,chinese,5-9,21.4
2020-01-01,Perak,female,chinese,10-14,21.1
2020-01-01,Perak,female,chinese,15-19,24.7
2020-01-01,Perak,female,chinese,20-24,21.0
2020-01-01,Perak,female,chinese,25-29,15.9
2020-01-01,Perak,female,chinese,30-34,16.9
2020-01-01,Perak,female,chinese,35-39,20.0
2020-01-01,Perak,female,chinese,40-44,20.9
2020-01-01,Perak,female,chinese,45-49,20.9
2020-01-01,Perak,female,chinese,50-54,20.9
2020-01-01,Perak,female,chinese,55-59,24.0
2020-01-01,Perak,female,chinese,60-64,20.4
2020-01-01,Perak,female,chinese,65-69,18.3
2020-01-01,Perak,female,chinese,70-74,14.7
2020-01-01,Perak,female,chinese,75-79,9.0
2020-01-01,Perak,female,chinese,80-84,6.4
2020-01-01,Perak,female,chinese,85+,4.3
2020-01-01,Perlis,overall_sex,chinese,overall_age,20.5
2020-01-01,Perlis,overall_sex,chinese,0-4,0.8
2020-01-01,Perlis,overall_sex,chinese,5-9,1.0
2020-01-01,Perlis,overall_sex,chinese,10-14,1.2
2020-01-01,Perlis,overall_sex,chinese,15-19,2.2
2020-01-01,Perlis,overall_sex,chinese,20-24,2.6
2020-01-01,Perlis,overall_sex,chinese,25-29,1.0
2020-01-01,Perlis,overall_sex,chinese,30-34,1.0
2020-01-01,Perlis,overall_sex,chinese,35-39,1.2
2020-01-01,Perlis,overall_sex,chinese,40-44,2.2
2020-01-01,Perlis,overall_sex,chinese,45-49,1.1
2020-01-01,Perlis,overall_sex,chinese,50-54,1.0
2020-01-01,Perlis,overall_sex,chinese,55-59,1.3
2020-01-01,Perlis,overall_sex,chinese,60-64,1.1
2020-01-01,Perlis,overall_sex,chinese,65-69,1.1
2020-01-01,Perlis,overall_sex,chinese,70-74,0.8
2020-01-01,Perlis,overall_sex,chinese,75-79,0.4
2020-01-01,Perlis,overall_sex,chinese,80-84,0.3
2020-01-01,Perlis,overall_sex,chinese,85+,0.2
2020-01-01,Perlis,male,chinese,overall_age,10.7
2020-01-01,Perlis,male,chinese,0-4,0.4
2020-01-01,Perlis,male,chinese,5-9,0.5
2020-01-01,Perlis,male,chinese,10-14,0.7
2020-01-01,Perlis,male,chinese,15-19,1.2
2020-01-01,Perlis,male,chinese,20-24,1.3
2020-01-01,Perlis,male,chinese,25-29,0.5
2020-01-01,Perlis,male,chinese,30-34,0.5
2020-01-01,Perlis,male,chinese,35-39,0.7
2020-01-01,Perlis,male,chinese,40-44,1.2
2020-01-01,Perlis,male,chinese,45-49,0.5
2020-01-01,Perlis,male,chinese,50-54,0.5
2020-01-01,Perlis,male,chinese,55-59,0.7
2020-01-01,Perlis,male,chinese,60-64,0.6
2020-01-01,Perlis,male,chinese,65-69,0.5
2020-01-01,Perlis,male,chinese,70-74,0.4
2020-01-01,Perlis,male,chinese,75-79,0.2
2020-01-01,Perlis,male,chinese,80-84,0.1
2020-01-01,Perlis,male,chinese,85+,0.1
2020-01-01,Perlis,female,chinese,overall_age,9.8
2020-01-01,Perlis,female,chinese,0-4,0.4
2020-01-01,Perlis,female,chinese,5-9,0.4
2020-01-01,Perlis,female,chinese,10-14,0.5
2020-01-01,Perlis,female,chinese,15-19,1.0
2020-01-01,Perlis,female,chinese,20-24,1.2
2020-01-01,Perlis,female,chinese,25-29,0.5
2020-01-01,Perlis,female,chinese,30-34,0.5
2020-01-01,Perlis,female,chinese,35-39,0.5
2020-01-01,Perlis,female,chinese,40-44,1.1
2020-01-01,Perlis,female,chinese,45-49,0.6
2020-01-01,Perlis,female,chinese,50-54,0.5
2020-01-01,Perlis,female,chinese,55-59,0.6
2020-01-01,Perlis,female,chinese,60-64,0.5
2020-01-01,Perlis,female,chinese,65-69,0.6
2020-01-01,Perlis,female,chinese,70-74,0.3
2020-01-01,Perlis,female,chinese,75-79,0.2
2020-01-01,Perlis,female,chinese,80-84,0.1
2020-01-01,Perlis,female,chinese,85+,0.1
2020-01-01,Pulau Pinang,overall_sex,chinese,overall_age,718.4
2020-01-01,Pulau Pinang,overall_sex,chinese,0-4,38.9
2020-01-01,Pulau Pinang,overall_sex,chinese,5-9,47.5
2020-01-01,Pulau Pinang,overall_sex,chinese,10-14,50.0
2020-01-01,Pulau Pinang,overall_sex,chinese,15-19,47.1
2020-01-01,Pulau Pinang,overall_sex,chinese,20-24,51.3
2020-01-01,Pulau Pinang,overall_sex,chinese,25-29,56.0
2020-01-01,Pulau Pinang,overall_sex,chinese,30-34,48.9
2020-01-01,Pulau Pinang,overall_sex,chinese,35-39,54.9
2020-01-01,Pulau Pinang,overall_sex,chinese,40-44,52.2
2020-01-01,Pulau Pinang,overall_sex,chinese,45-49,53.4
2020-01-01,Pulau Pinang,overall_sex,chinese,50-54,53.7
2020-01-01,Pulau Pinang,overall_sex,chinese,55-59,48.0
2020-01-01,Pulau Pinang,overall_sex,chinese,60-64,43.7
2020-01-01,Pulau Pinang,overall_sex,chinese,65-69,30.7
2020-01-01,Pulau Pinang,overall_sex,chinese,70-74,20.4
2020-01-01,Pulau Pinang,overall_sex,chinese,75-79,11.1
2020-01-01,Pulau Pinang,overall_sex,chinese,80-84,6.6
2020-01-01,Pulau Pinang,overall_sex,chinese,85+,3.8
2020-01-01,Pulau Pinang,male,chinese,overall_age,364.0
2020-01-01,Pulau Pinang,male,chinese,0-4,20.7
2020-01-01,Pulau Pinang,male,chinese,5-9,25.9
2020-01-01,Pulau Pinang,male,chinese,10-14,26.8
2020-01-01,Pulau Pinang,male,chinese,15-19,24.1
2020-01-01,Pulau Pinang,male,chinese,20-24,25.2
2020-01-01,Pulau Pinang,male,chinese,25-29,28.5
2020-01-01,Pulau Pinang,male,chinese,30-34,23.7
2020-01-01,Pulau Pinang,male,chinese,35-39,27.2
2020-01-01,Pulau Pinang,male,chinese,40-44,27.0
2020-01-01,Pulau Pinang,male,chinese,45-49,27.1
2020-01-01,Pulau Pinang,male,chinese,50-54,26.7
2020-01-01,Pulau Pinang,male,chinese,55-59,24.5
2020-01-01,Pulau Pinang,male,chinese,60-64,22.3
2020-01-01,Pulau Pinang,male,chinese,65-69,15.0
2020-01-01,Pulau Pinang,male,chinese,70-74,10.0
2020-01-01,Pulau Pinang,male,chinese,75-79,5.2
2020-01-01,Pulau Pinang,male,chinese,80-84,2.8
2020-01-01,Pulau Pinang,male,chinese,85+,1.3
2020-01-01,Pulau Pinang,female,chinese,overall_age,354.4
2020-01-01,Pulau Pinang,female,chinese,0-4,18.2
2020-01-01,Pulau Pinang,female,chinese,5-9,21.6
2020-01-01,Pulau Pinang,female,chinese,10-14,23.2
2020-01-01,Pulau Pinang,female,chinese,15-19,23.0
2020-01-01,Pulau Pinang,female,chinese,20-24,26.2
2020-01-01,Pulau Pinang,female,chinese,25-29,27.5
2020-01-01,Pulau Pinang,female,chinese,30-34,25.2
2020-01-01,Pulau Pinang,female,chinese,35-39,27.7
2020-01-01,Pulau Pinang,female,chinese,40-44,25.2
2020-01-01,Pulau Pinang,female,chinese,45-49,26.3
2020-01-01,Pulau Pinang,female,chinese,50-54,27.0
2020-01-01,Pulau Pinang,female,chinese,55-59,23.5
2020-01-01,Pulau Pinang,female,chinese,60-64,21.5
2020-01-01,Pulau Pinang,female,chinese,65-69,15.7
2020-01-01,Pulau Pinang,female,chinese,70-74,10.4
2020-01-01,Pulau Pinang,female,chinese,75-79,5.9
2020-01-01,Pulau Pinang,female,chinese,80-84,3.8
2020-01-01,Pulau Pinang,female,chinese,85+,2.5
2020-01-01,Sabah,overall_sex,chinese,overall_age,248.9
2020-01-01,Sabah,overall_sex,chinese,0-4,14.2
2020-01-01,Sabah,overall_sex,chinese,5-9,19.0
2020-01-01,Sabah,overall_sex,chinese,10-14,31.2
2020-01-01,Sabah,overall_sex,chinese,15-19,16.7
2020-01-01,Sabah,overall_sex,chinese,20-24,19.2
2020-01-01,Sabah,overall_sex,chinese,25-29,20.8
2020-01-01,Sabah,overall_sex,chinese,30-34,20.5
2020-01-01,Sabah,overall_sex,chinese,35-39,20.8
2020-01-01,Sabah,overall_sex,chinese,40-44,16.4
2020-01-01,Sabah,overall_sex,chinese,45-49,14.7
2020-01-01,Sabah,overall_sex,chinese,50-54,13.9
2020-01-01,Sabah,overall_sex,chinese,55-59,14.3
2020-01-01,Sabah,overall_sex,chinese,60-64,12.4
2020-01-01,Sabah,overall_sex,chinese,65-69,6.4
2020-01-01,Sabah,overall_sex,chinese,70-74,4.3
2020-01-01,Sabah,overall_sex,chinese,75-79,2.5
2020-01-01,Sabah,overall_sex,chinese,80-84,1.3
2020-01-01,Sabah,overall_sex,chinese,85+,0.5
2020-01-01,Sabah,male,chinese,overall_age,131.7
2020-01-01,Sabah,male,chinese,0-4,7.3
2020-01-01,Sabah,male,chinese,5-9,9.9
2020-01-01,Sabah,male,chinese,10-14,16.4
2020-01-01,Sabah,male,chinese,15-19,9.1
2020-01-01,Sabah,male,chinese,20-24,10.0
2020-01-01,Sabah,male,chinese,25-29,10.8
2020-01-01,Sabah,male,chinese,30-34,10.5
2020-01-01,Sabah,male,chinese,35-39,10.9
2020-01-01,Sabah,male,chinese,40-44,8.7
2020-01-01,Sabah,male,chinese,45-49,8.0
2020-01-01,Sabah,male,chinese,50-54,7.4
2020-01-01,Sabah,male,chinese,55-59,8.0
2020-01-01,Sabah,male,chinese,60-64,6.9
2020-01-01,Sabah,male,chinese,65-69,3.4
2020-01-01,Sabah,male,chinese,70-74,2.2
2020-01-01,Sabah,male,chinese,75-79,1.2
2020-01-01,Sabah,male,chinese,80-84,0.6
2020-01-01,Sabah,male,chinese,85+,0.2
2020-01-01,Sabah,female,chinese,overall_age,117.3
2020-01-01,Sabah,female,chinese,0-4,6.9
2020-01-01,Sabah,female,chinese,5-9,9.1
2020-01-01,Sabah,female,chinese,10-14,14.7
2020-01-01,Sabah,female,chinese,15-19,7.6
2020-01-01,Sabah,female,chinese,20-24,9.2
2020-01-01,Sabah,female,chinese,25-29,10.0
2020-01-01,Sabah,female,chinese,30-34,10.0
2020-01-01,Sabah,female,chinese,35-39,9.9
2020-01-01,Sabah,female,chinese,40-44,7.7
2020-01-01,Sabah,female,chinese,45-49,6.7
2020-01-01,Sabah,female,chinese,50-54,6.5
2020-01-01,Sabah,female,chinese,55-59,6.3
2020-01-01,Sabah,female,chinese,60-64,5.5
2020-01-01,Sabah,female,chinese,65-69,3.0
2020-01-01,Sabah,female,chinese,70-74,2.0
2020-01-01,Sabah,female,chinese,75-79,1.2
2020-01-01,Sabah,female,chinese,80-84,0.7
2020-01-01,Sabah,female,chinese,85+,0.2
2020-01-01,Sarawak,overall_sex,chinese,overall_age,554.6
2020-01-01,Sarawak,overall_sex,chinese,0-4,27.9
2020-01-01,Sarawak,overall_sex,chinese,5-9,36.0
2020-01-01,Sarawak,overall_sex,chinese,10-14,40.0
